packet_id,delivered,Usage
12621,1,Private
100053,0,Private
55788,0,Public
57549,1,Public
64258,1,Public
41772,1,Public
75211,1,Public
81911,1,Private
101263,0,Public
84335,1,Public
101881,0,Private
38113,1,Public
13252,0,Public
14470,1,Private
107373,1,Private
89150,1,Private
109204,0,Public
81283,0,Private
12034,1,Private
114635,1,Private
23009,1,Private
9021,1,Public
61251,0,Public
103707,1,Private
1177,0,Public
2978,1,Public
49088,1,Private
104904,1,Private
48499,1,Private
67318,1,Private
101882,0,Private
21198,1,Private
80654,1,Public
66104,1,Private
111038,0,Private
42401,0,Public
117645,0,Public
51529,1,Private
52716,1,Public
9603,1,Private
19355,1,Public
80655,1,Public
41773,1,Public
66689,1,Public
74029,1,Public
44235,0,Public
78257,0,Public
81284,1,Public
12622,1,Public
71578,0,Public
6033,1,Public
117055,0,Public
53968,1,Private
114041,1,Public
89151,1,Public
113435,1,Public
23010,1,Public
23578,1,Private
64852,1,Public
22398,1,Public
19982,0,Public
1178,0,Private
107374,1,Private
67911,0,Private
64259,1,Private
79466,1,Private
95258,0,Private
96435,0,Private
113436,1,Private
64260,1,Public
12035,1,Public
23579,0,Private
25386,1,Public
550,1,Public
16296,1,Private
120115,0,Public
1179,0,Public
53969,1,Private
58165,0,Private
23580,1,Public
13253,0,Private
78258,0,Public
104905,1,Private
18169,1,Private
88570,0,Private
85561,1,Public
15056,1,Private
76418,0,Private
50881,0,Public
36245,0,Private
89152,1,Private
23011,1,Private
35027,1,Public
28369,1,Public
54585,1,Public
38114,1,Private
107375,1,Private
46704,0,Public
112242,1,Private
16907,1,Private
81912,0,Public
19983,1,Private
57550,1,Private
48500,1,Private
97630,0,Public
32620,0,Private
47324,1,Private
50284,1,Public
22399,1,Private
115261,1,Private
32621,0,Private
25387,0,Private
72193,1,Private
90936,0,Private
54586,0,Public
82492,1,Public
55789,0,Private
106144,1,Private
68535,1,Public
1180,0,Private
104290,1,Public
112243,0,Public
39347,1,Public
2979,1,Public
68536,1,Public
63053,1,Public
35624,1,Private
115855,1,Private
39348,0,Public
25988,0,Private
27152,1,Public
116473,1,Private
110448,1,Public
60641,0,Public
38115,1,Public
9604,1,Public
12623,1,Public
112244,1,Public
39943,0,Private
15057,1,Private
106748,1,Public
111641,1,Private
90297,1,Public
119483,1,Public
69768,0,Private
103108,1,Public
39349,1,Public
33810,1,Public
1181,0,Public
50882,0,Private
78834,1,Public
46705,0,Public
7817,1,Public
28978,0,Public
95259,0,Private
92166,0,Public
69769,1,Private
19356,1,Private
60019,1,Private
25989,0,Private
71579,0,Public
25990,0,Private
16297,1,Public
33811,1,Private
121349,1,Public
8405,1,Public
95260,0,Private
94027,1,Public
83101,1,Public
23012,1,Private
27760,0,Private
77004,1,Private
95261,0,Private
105521,1,Public
108617,1,Public
67319,1,Public
90937,0,Public
60020,1,Public
56960,0,Private
92167,0,Public
3592,1,Public
78835,1,Private
28979,0,Public
90938,0,Public
70980,0,Public
46093,1,Private
67912,0,Private
61861,1,Private
67320,1,Public
55195,0,Public
89733,1,Public
105522,1,Public
45474,0,Public
37517,1,Private
46706,0,Private
29604,1,Public
120738,0,Private
25991,0,Private
41774,1,Public
3593,0,Public
96436,1,Public
56961,0,Private
33226,1,Public
25388,1,Private
106145,1,Private
36246,0,Public
33227,1,Private
84954,1,Private
6603,0,Private
47911,0,Private
96437,1,Public
64261,1,Public
21199,1,Public
43606,0,Private
55196,0,Public
56361,1,Public
47912,0,Private
59416,1,Public
9605,1,Private
67913,0,Public
60021,1,Public
7217,1,Public
107376,1,Public
33812,1,Public
49089,1,Public
28980,1,Public
55197,0,Public
43607,0,Private
9606,1,Public
105523,1,Public
53347,0,Private
115262,1,Private
28370,1,Public
42402,0,Private
37518,1,Private
30821,0,Private
32622,0,Public
3594,1,Public
70389,1,Public
115856,1,Public
23581,1,Public
77639,0,Private
96438,1,Public
47913,0,Private
45475,0,Public
15673,1,Private
89734,1,Public
8406,1,Public
86183,1,Public
47914,0,Public
21784,1,Private
108618,1,Public
16908,1,Private
98852,1,Private
32038,1,Public
104906,0,Public
67914,0,Private
108619,1,Private
50285,1,Private
57551,1,Public
23013,1,Public
84336,1,Public
29605,1,Private
1797,1,Public
80656,1,Private
75212,1,Public
64853,1,Public
78259,0,Public
94651,1,Public
63647,1,Private
55790,0,Public
81285,1,Private
107377,1,Public
53348,0,Public
6604,0,Private
83102,1,Public
118881,0,Public
80045,1,Public
30822,1,Public
39944,0,Public
70390,1,Private
25389,1,Private
100642,1,Private
108620,1,Public
43031,1,Public
19357,1,Public
39350,1,Public
36247,0,Public
64262,1,Private
33228,1,Private
86184,1,Public
55791,0,Private
64263,1,Public
74030,1,Private
45476,0,Private
19358,0,Public
111642,1,Public
51530,1,Public
84337,1,Private
74031,1,Private
64264,1,Public
26563,1,Private
114042,1,Private
74032,1,Public
111039,0,Private
23014,1,Public
24170,0,Public
33229,1,Private
114636,1,Private
47325,1,Public
48501,1,Private
74033,1,Public
49671,1,Public
21200,1,Private
92789,1,Private
28981,0,Private
107378,0,Private
110449,1,Public
47915,0,Public
68537,1,Private
38730,0,Private
36248,0,Public
92168,0,Private
26564,1,Public
107999,0,Public
24171,0,Public
57552,0,Private
551,0,Public
27153,1,Public
105524,1,Private
44236,0,Public
109205,0,Private
44869,0,Private
2380,1,Public
16909,1,Public
106749,1,Public
96439,1,Public
28371,1,Private
21785,1,Private
11430,0,Private
60022,1,Public
101264,0,Private
80657,1,Public
77005,1,Public
39945,0,Public
10842,0,Private
28982,1,Public
30823,1,Public
115263,1,Public
50883,0,Public
33813,1,Public
45477,0,Public
82493,1,Public
3595,1,Public
18771,0,Private
96440,1,Public
60642,0,Public
60643,0,Private
103109,1,Public
9607,0,Private
17525,0,Private
104291,1,Public
94652,1,Private
41775,1,Public
25390,1,Private
74034,1,Public
98853,0,Public
101883,0,Public
117646,1,Public
107379,1,Public
108621,1,Public
74035,1,Private
108000,0,Public
105525,1,Public
4180,0,Public
94028,1,Public
53970,1,Public
7218,1,Public
120116,1,Private
114637,1,Public
50286,1,Private
92169,0,Public
61252,0,Public
19359,1,Private
52717,1,Private
39351,1,Private
50287,1,Public
12624,1,Public
117647,1,Private
21786,1,Public
85562,0,Public
78836,1,Public
64265,1,Public
10843,0,Private
87962,1,Private
49672,1,Public
57553,1,Private
81286,1,Public
18772,1,Public
10204,1,Public
30223,1,Public
58791,1,Public
39946,0,Public
116474,1,Public
104292,1,Private
16910,1,Private
118265,1,Public
95262,0,Public
74631,0,Private
65482,0,Private
3596,1,Private
94029,1,Public
87379,1,Private
111040,0,Public
42403,0,Public
50288,1,Private
103708,1,Public
48502,0,Private
100054,1,Private
10844,0,Public
109206,0,Private
79467,1,Public
99464,1,Private
30824,1,Public
44870,0,Public
51531,1,Private
39352,0,Private
19984,1,Public
2381,1,Private
34431,1,Private
2382,1,Public
67321,0,Private
21787,1,Private
67915,0,Private
82494,1,Public
60023,1,Public
35625,1,Public
50289,1,Public
2980,1,Public
79468,1,Public
19985,1,Private
76419,0,Private
60024,0,Public
78260,0,Public
18773,1,Private
43608,0,Private
60025,1,Public
58792,1,Private
64266,1,Public
117056,0,Private
66105,1,Public
37519,1,Public
103110,1,Public
101265,0,Private
49673,1,Public
69152,1,Public
106146,1,Public
53971,1,Private
97631,0,Private
66690,1,Private
58793,1,Public
30224,1,Public
86185,1,Private
76420,0,Public
81913,1,Public
118882,0,Public
75213,0,Private
70981,0,Public
24172,1,Public
41148,1,Public
67322,1,Private
41149,1,Public
110450,1,Public
117057,0,Private
115857,1,Public
101884,0,Public
36249,0,Private
106750,1,Public
98235,0,Public
89735,1,Private
17526,1,Public
112844,0,Private
109207,0,Public
19986,1,Public
103111,1,Public
32623,0,Public
115264,1,Public
60644,0,Private
94653,1,Public
91545,1,Public
10205,1,Private
56362,0,Private
98236,0,Private
104907,1,Public
32624,0,Private
106751,1,Public
60026,0,Private
13821,0,Public
90298,1,Public
58794,0,Private
83716,1,Public
44871,0,Private
94030,1,Public
11431,0,Private
90299,1,Public
115858,1,Private
9608,0,Private
90300,0,Public
78261,0,Private
63054,1,Private
104293,1,Private
1798,1,Private
84955,1,Private
13254,0,Private
30225,0,Private
552,1,Public
103709,0,Public
74632,0,Private
5430,1,Public
88571,0,Private
18774,1,Public
84956,1,Private
7219,1,Private
38116,1,Public
44237,0,Private
118883,0,Private
50290,1,Public
111643,1,Public
109808,1,Public
59417,1,Private
25992,0,Private
99465,1,Public
69770,1,Private
52127,0,Public
69153,1,Public
89736,1,Public
93409,1,Private
5431,1,Public
15058,1,Public
42404,0,Public
41150,1,Private
28372,1,Public
113437,0,Private
1799,0,Private
87963,1,Private
93410,1,Public
92790,1,Public
105526,1,Public
41151,1,Public
58795,0,Public
104908,1,Public
42405,0,Private
84957,0,Public
58796,1,Private
106752,1,Public
90301,0,Private
35028,1,Public
553,1,Public
60027,1,Public
35029,1,Private
12625,1,Private
32625,0,Public
29606,1,Public
49090,1,Public
83103,1,Public
100055,1,Public
70982,0,Private
38731,0,Public
21201,1,Public
41776,0,Private
112245,1,Private
63055,1,Private
49091,1,Public
100056,1,Public
9022,1,Private
66691,1,Private
75814,1,Private
39947,0,Public
8407,1,Private
65483,1,Public
94654,0,Public
52718,0,Public
108001,0,Public
80658,1,Private
8408,1,Public
91546,1,Private
109208,0,Private
103112,1,Private
5432,1,Public
7220,1,Private
38117,1,Private
40543,1,Public
73454,0,Private
26565,1,Public
49092,1,Private
14471,1,Private
31450,1,Public
74633,0,Private
45478,0,Public
34432,1,Public
16911,1,Public
96441,1,Public
1182,0,Public
62443,1,Private
61862,1,Private
107380,1,Public
48503,1,Public
58166,0,Private
6605,0,Public
7818,1,Public
19360,1,Public
43609,0,Private
62444,1,Public
71580,0,Public
55792,0,Public
16912,1,Public
28373,1,Public
109209,0,Private
90302,1,Public
67916,0,Private
106147,0,Private
117648,1,Private
94031,1,Public
114638,1,Public
69154,1,Private
16298,1,Public
55793,0,Private
111644,1,Public
6035,0,Private
6034,1,Public
89153,1,Private
31451,1,Public
36888,1,Private
36250,0,Public
51532,0,Public
56363,1,Private
30825,1,Public
52128,0,Public
51533,1,Private
27154,1,Public
35030,1,Public
75214,1,Public
58797,1,Public
90939,0,Private
5433,1,Public
70983,0,Public
86774,1,Public
22400,1,Public
2383,1,Private
83717,1,Private
74634,0,Private
47326,1,Private
24173,1,Private
120739,0,Private
38732,0,Private
8409,1,Public
81914,1,Public
83104,1,Public
21202,1,Private
74635,0,Private
77640,1,Private
116475,1,Private
51534,1,Private
10206,1,Public
108622,1,Private
104909,1,Public
50291,1,Public
74636,0,Public
101266,0,Private
46707,0,Private
25391,1,Public
11432,0,Public
60645,0,Public
94655,1,Public
43610,0,Public
22401,1,Private
1800,1,Public
43611,0,Private
101886,0,Private
101885,0,Public
11433,0,Private
75215,1,Public
11434,0,Public
32626,0,Public
4820,1,Private
5434,1,Public
11435,0,Public
10845,0,Private
2981,0,Public
38733,0,Public
118266,1,Private
15059,1,Private
108623,1,Public
91547,1,Private
20634,1,Public
37520,1,Public
115859,1,Public
32039,1,Public
108002,0,Private
17527,1,Public
111041,0,Public
11436,0,Private
27155,0,Private
75815,1,Public
22402,1,Public
56364,1,Public
98237,0,Public
66106,1,Public
44238,0,Private
65484,1,Public
113438,1,Private
25993,0,Public
63648,1,Private
85563,1,Private
30826,1,Public
17528,1,Public
74637,0,Private
55794,0,Private
23582,1,Public
71582,0,Public
17529,1,Public
36889,1,Private
55198,0,Public
58798,1,Public
71581,0,Public
44239,0,Public
10846,0,Private
53349,0,Public
13255,0,Private
90303,1,Private
23583,1,Public
106148,1,Public
89154,1,Private
43032,1,Private
83105,1,Public
50884,0,Public
39353,1,Public
49674,1,Public
90304,1,Private
36251,0,Private
119484,1,Public
74036,1,Public
109809,1,Private
10847,0,Public
113439,1,Public
9609,1,Private
4181,1,Public
45479,0,Private
56365,1,Private
87380,1,Private
73455,0,Private
94032,1,Private
100643,1,Public
19987,0,Private
84338,1,Public
65485,1,Public
2384,1,Private
67917,0,Public
61253,0,Private
109210,0,Public
92791,1,Public
2982,1,Public
57554,1,Private
80659,0,Public
69155,0,Public
81287,1,Private
56366,1,Public
27761,0,Public
9023,1,Public
15674,1,Private
19988,1,Private
112846,0,Public
112845,0,Public
77006,1,Public
35626,0,Public
108003,0,Public
554,1,Private
30226,1,Public
111042,0,Private
45480,0,Public
90305,1,Public
110451,1,Public
108004,0,Private
11437,0,Public
50885,0,Private
118267,1,Public
81288,1,Public
90940,0,Public
78262,0,Public
7819,1,Public
27156,1,Public
95853,1,Private
78837,1,Public
18170,1,Public
4821,1,Public
9024,1,Private
118884,0,Private
65486,1,Private
34433,1,Public
66107,1,Public
24768,0,Public
58799,0,Private
52719,1,Private
29607,0,Private
103113,0,Private
35031,1,Public
9025,1,Private
64267,1,Public
65487,1,Public
555,1,Public
43612,0,Public
95263,0,Public
32627,0,Private
117058,0,Public
36890,1,Private
110452,1,Public
28983,1,Public
120740,0,Private
49675,1,Private
96442,1,Private
70984,0,Private
25392,1,Private
101887,0,Private
46708,0,Public
12626,1,Public
58167,0,Private
18171,1,Public
117059,0,Public
94656,1,Public
18775,1,Public
69156,1,Public
103710,1,Public
100057,0,Private
25393,1,Public
64854,1,Private
33230,1,Public
18776,1,Public
5435,1,Public
67323,1,Public
38734,0,Private
25394,1,Private
52720,1,Private
102489,1,Public
31452,1,Public
24769,0,Private
30827,1,Public
9026,0,Private
14472,1,Private
93411,1,Public
73456,0,Public
104910,1,Private
6036,1,Public
77641,1,Public
75216,1,Public
63056,1,Public
10848,0,Private
44240,0,Public
3597,1,Public
77007,1,Private
78838,1,Public
104294,1,Public
30227,1,Private
19989,1,Public
99466,1,Public
25395,1,Public
45481,0,Private
8410,1,Public
25994,0,Private
55199,0,Private
12627,1,Public
8411,0,Public
54587,1,Public
75816,1,Public
1183,0,Private
33814,1,Public
25396,1,Private
102490,1,Public
13256,0,Private
38118,1,Private
80046,1,Private
55200,0,Private
74037,1,Public
109810,0,Public
19990,1,Public
12036,1,Public
120117,1,Public
75217,1,Public
6037,1,Public
113440,1,Public
75817,1,Public
33815,1,Public
59418,0,Private
56367,1,Public
90306,1,Private
78839,1,Public
62445,0,Private
112246,1,Private
33231,1,Private
109811,1,Public
71583,0,Private
81289,1,Private
71584,0,Public
58800,1,Private
44241,0,Private
46709,0,Public
22403,1,Private
85564,1,Public
121350,1,Private
38735,0,Public
16299,1,Public
104296,1,Public
104295,1,Private
64268,1,Public
3598,1,Public
68538,1,Public
19361,1,Private
56962,0,Private
63057,1,Private
66692,1,Public
90941,0,Public
115860,1,Public
77642,1,Private
55795,0,Private
50292,0,Public
44872,0,Private
118885,0,Private
64269,1,Private
13822,0,Public
34434,1,Private
7221,0,Private
81915,1,Public
80047,0,Public
35627,1,Private
108624,1,Public
41152,1,Public
24174,1,Public
12628,1,Public
86186,1,Public
21788,1,Public
49676,1,Public
7222,1,Private
99467,1,Public
68539,1,Private
117649,1,Private
61863,1,Public
88572,0,Private
106149,1,Private
100644,1,Public
118886,0,Private
50886,0,Private
84339,1,Public
117650,1,Public
30828,1,Public
86187,1,Private
2385,1,Private
29608,1,Public
73457,0,Public
56963,0,Public
117060,0,Public
120741,0,Public
45482,0,Private
24770,0,Private
65488,1,Public
39948,0,Private
27157,0,Public
104911,1,Private
39354,0,Private
1801,1,Public
16913,1,Private
91548,1,Public
70985,0,Private
62446,1,Public
48504,1,Private
47327,1,Public
58801,1,Private
86188,1,Private
33816,1,Public
79469,0,Private
33232,1,Public
2386,1,Private
40544,1,Public
74038,1,Private
30829,1,Private
39355,1,Public
50293,1,Private
120118,1,Private
27158,1,Public
44873,0,Private
67324,1,Public
97038,1,Public
49093,1,Public
45483,0,Public
17530,1,Private
108005,0,Private
121351,1,Private
47328,1,Private
85565,1,Public
66108,1,Public
21789,0,Private
12037,1,Public
50887,0,Public
101267,0,Public
15675,1,Public
80048,1,Public
64855,1,Public
118887,0,Private
90942,0,Public
56964,0,Private
67325,1,Public
90307,1,Public
90308,1,Public
60028,1,Private
26566,1,Private
118888,0,Private
109211,0,Private
53972,1,Public
72194,1,Public
2983,1,Private
34435,1,Public
76421,0,Private
19362,1,Public
9610,0,Private
16300,1,Public
90309,1,Public
105527,1,Public
30228,1,Private
11438,0,Private
15060,1,Private
5436,1,Public
92792,1,Public
36252,0,Private
95264,0,Private
121352,1,Private
116476,1,Public
39949,0,Private
69157,1,Private
35628,1,Private
88573,0,Private
46710,0,Public
39356,1,Public
119485,1,Private
77008,1,Public
65489,1,Public
46711,0,Public
1184,0,Private
66693,1,Public
67326,1,Public
30229,0,Private
31453,1,Private
8412,1,Private
120119,1,Public
77009,1,Public
97632,0,Private
24175,1,Public
98854,1,Public
121353,1,Private
75218,1,Private
109812,1,Private
39950,0,Public
28984,1,Public
1185,0,Public
20635,1,Public
67918,0,Private
24771,0,Private
6038,1,Public
70986,0,Private
51535,1,Public
25397,0,Public
109212,0,Private
33817,0,Public
106753,1,Public
37521,1,Public
15061,1,Public
90310,1,Private
19991,1,Public
115861,1,Private
55201,0,Private
32040,1,Public
14473,1,Public
58802,1,Public
104912,1,Public
102491,1,Public
64270,1,Public
77643,0,Private
41777,1,Private
56965,0,Private
13257,0,Public
38736,0,Public
30230,1,Private
6606,0,Private
119486,1,Public
95854,1,Public
22404,1,Public
86189,0,Private
31454,1,Public
10207,1,Public
110453,1,Private
21790,0,Private
15062,1,Public
18777,1,Public
71585,0,Private
90311,0,Public
81916,1,Public
8413,1,Private
52129,1,Public
24176,1,Public
21791,1,Public
92170,0,Public
16914,0,Private
67919,0,Private
65490,1,Private
39357,1,Private
110454,0,Public
62447,1,Public
117061,0,Public
86775,1,Public
4822,0,Public
77644,1,Public
55202,0,Private
55796,0,Public
108625,0,Public
69771,0,Public
53350,0,Private
93412,0,Public
4182,1,Private
51536,0,Private
20636,0,Public
89155,1,Public
103711,1,Private
80049,1,Public
1186,0,Public
2387,0,Public
72195,1,Private
27762,0,Public
