packet_id,user_id,timestamp_minute,session_duration_s,packet_size,distance_to_router,signal_strength,channel_load,device_type,os,protocol,request_type,destination_host,priority,is_encrypted,vpn_active,preferred_dns,battery_level,movement_speed,retry,delivered
72314,119,1237,812,1863,21.23,-92.76,0.073,phone,android,udp,gaming,vkplay.ru,medium,True,,,17.8,1.42,1,0
111546,183,17499,1772,13130,22.16,-90.22,0.253,iot,linux,udp,streaming,youtube.com,high,False,True,1.1.1.1,70.9,0.09,0,1
85389,140,14938,56,273,7.7,-90.87,0.439,phone,android,tcp,browsing,yandex.ru,medium,True,False,,90.7,1.57,0,1
110744,182,9656,1754,21811,4.54,55.78,0.45,laptop,linux,udp,streaming,wink.ru,high,True,True,9.9.9.9,46.3,1.19,1,0
89561,147,14263,353,27718,2.58,113.77,0.278,laptop,windows,udp,download,cloud.mail.ru,medium,True,False,1.1.1.1,25.9,0.72,0,1
94962,156,9339,1297,61116,12.31,-55.59,0.644,iot,linux,udp,streaming,youtube.com,low,False,False,1.1.1.1,63.6,0.24,1,0
28324,46,19480,533,16732,8.51,-34.02,0.588,phone,ios,quic,download,packages.microsoft.com,medium,False,True,9.9.9.9,39.5,0.81,0,1
46639,76,19414,144,1447,23.89,-78.73,0.533,phone,ios,udp,browsing,wildberries.ru,medium,False,False,1.1.1.1,72.1,0.11,1,0
25744,42,11464,58,50317,23.21,-95.61,0.291,phone,android,tcp,browsing,telegram.org,medium,False,False,,49.1,1.0,1,0
19051,31,9298,161,1353,4.67,-69.89,0.532,phone,android,udp,browsing,whatsapp.com,medium,False,True,9.9.9.9,73.0,1.19,1,0
29922,49,9815,251,56092,27.4,-114.06,0.371,iot,linux,udp,download,github.com,low,True,True,1.1.1.1,10.6,0.25,0,1
6427,10,13916,210,11089,8.68,-58.99,0.602,iot,linux,tcp,download,s3.amazonaws.com,medium,False,True,208.67.222.222,34.8,0.17,1,0
73241,120,13902,492,31855,1.36,-50.15,0.46,iot,linux,tcp,download,cloud.mail.ru,low,False,False,8.8.8.8,31.0,0.2,0,1
73059,120,7152,1116,48712,4.66,-66.62,0.233,iot,linux,udp,streaming,vkvideo.ru,high,False,,1.1.1.1,45.9,0.14,1,0
11012,18,3658,555,42003,8.5,0.84,0.527,laptop,windows,udp,download,storage.googleapis.com,high,True,False,9.9.9.9,50.0,0.1,1,0
16575,27,8743,457,36525,3.9,-67.68,0.153,phone,android,tcp,download,cloud.mail.ru,high,False,False,,62.7,0.55,0,1
20561,33,18288,471,12000,11.76,-50.68,0.573,phone,android,tcp,download,cloud.mail.ru,low,False,False,208.67.222.222,33.2,0.42,0,1
66937,110,6823,555,63029,21.92,-110.02,0.433,iot,android,tcp,download,s3.amazonaws.com,medium,False,True,8.8.8.8,21.2,0.2,0,1
95003,156,11067,467,26355,9.66,-82.86,0.512,iot,linux,udp,download,releases.1c.ru,low,True,,,28.3,0.25,0,1
29889,49,8279,2764,3815,25.51,-92.9,0.486,iot,linux,udp,gaming,mail.ru,medium,True,,1.1.1.1,31.7,0.07,1,0
29351,48,12024,167,1747,9.34,-59.87,0.355,phone,ios,udp,browsing,habr.com,medium,False,True,,63.8,1.68,0,1
21445,35,6877,2918,3310,2.6,-85.0,0.414,phone,ios,udp,gaming,epicgames.com,high,True,False,,58.4,4.5,0,1
41403,68,7528,153,348,7.63,39.26,0.225,laptop,macos,udp,browsing,ok.ru,medium,True,False,8.8.8.8,77.8,0.73,0,1
32853,54,6377,1589,1222,19.53,-38.11,0.548,phone,android,quic,gaming,worldoftanks.ru,high,True,False,,78.2,1.76,0,1
109436,180,6257,1124,21443,25.81,-71.06,0.306,phone,android,tcp,streaming,rutube.ru,medium,False,False,,70.8,0.13,0,1
16133,26,15486,1660,48361,3.32,-39.52,0.41,iot,linux,tcp,streaming,wink.ru,high,False,False,,42.7,0.19,0,1
28862,47,17134,424,36355,16.67,2.03,0.296,laptop,windows,tcp,download,github.com,medium,False,True,8.8.8.8,20.6,0.3,0,1
81470,134,3766,70,597,21.15,-70.81,0.48,phone,android,udp,browsing,telegram.org,medium,False,True,9.9.9.9,57.2,1.71,0,1
57344,94,13111,77,1453,8.35,-54.76,0.141,iot,linux,tcp,browsing,ria.ru,low,True,True,1.1.1.1,66.8,0.1,0,1
113887,187,15378,93,1505,24.46,81.6,0.5,laptop,linux,tcp,browsing,rambler.ru,low,True,False,,17.7,0.71,0,1
207,0,7935,303,60682,14.81,-50.39,0.658,phone,ios,tcp,download,cloud.mail.ru,low,False,False,1.1.1.1,54.2,1.99,0,1
59205,97,13565,1423,56512,14.79,-88.77,0.684,phone,ios,tcp,streaming,ivi.ru,low,True,,8.8.8.8,69.6,1.11,1,0
32809,54,4400,614,46922,14.35,-36.73,0.183,phone,android,tcp,streaming,youtube.com,high,False,True,9.9.9.9,46.5,1.08,0,1
35969,59,10677,163,19903,16.39,29.17,0.58,laptop,windows,udp,download,yadi.sk,low,False,False,9.9.9.9,66.0,0.01,1,0
14844,24,12523,111,645,10.64,-16.58,0.391,phone,android,tcp,browsing,ozon.ru,medium,True,False,208.67.222.222,41.3,3.03,1,0
72680,119,16106,947,58978,19.81,-67.04,0.346,phone,android,udp,streaming,more.tv,high,False,False,208.67.222.222,86.1,0.3,1,0
47714,78,13793,568,31604,11.91,-82.68,0.627,phone,ios,tcp,download,packages.microsoft.com,medium,True,False,9.9.9.9,56.6,0.2,0,1
20985,34,11972,1287,26427,9.49,-90.04,0.285,phone,android,tcp,streaming,youtube.com,high,False,True,,80.6,2.02,0,1
65220,107,12115,1580,21817,13.72,-61.4,0.541,phone,android,udp,streaming,youtube.com,medium,False,True,9.9.9.9,59.0,3.21,0,1
49426,81,11343,397,38257,10.39,64.15,0.232,laptop,windows,tcp,download,s3.amazonaws.com,low,False,False,8.8.8.8,32.4,0.25,0,1
26685,44,1995,1679,44209,23.52,13.77,0.67,laptop,macos,udp,streaming,premier.one,medium,False,True,1.1.1.1,90.6,0.11,0,1
5369,8,19158,500,44593,6.17,-32.48,0.327,phone,android,udp,download,cdn.yandex.net,medium,False,True,1.1.1.1,63.2,0.02,0,1
101170,166,17934,1200,56873,14.71,30.72,0.603,laptop,macos,udp,streaming,rutube.ru,high,True,False,8.8.8.8,54.5,0.55,1,0
7639,12,14248,44,1020,16.24,33.67,0.434,laptop,windows,tcp,browsing,vk.com,low,False,False,9.9.9.9,39.1,0.33,0,1
7064,11,15203,547,10296,7.93,-84.4,0.76,phone,android,quic,download,yadi.sk,high,False,False,8.8.8.8,44.3,0.44,1,0
48129,79,5971,780,35138,10.92,-38.83,0.194,phone,ios,quic,streaming,wink.ru,low,True,False,208.67.222.222,84.2,3.26,1,0
81824,134,18866,2056,3947,24.06,-46.24,0.264,phone,android,udp,gaming,mail.ru,medium,True,True,,73.5,0.93,0,1
29485,48,16443,1468,24737,9.59,-43.51,0.439,phone,ios,udp,streaming,okko.tv,high,False,False,8.8.8.8,89.6,1.24,1,0
4007,6,14177,35,948,9.56,1.56,0.114,laptop,windows,tcp,browsing,yandex.ru,medium,True,False,9.9.9.9,28.2,0.12,0,1
15571,25,17074,219,39714,21.33,-40.01,0.211,iot,android,udp,download,github.com,low,False,False,208.67.222.222,14.8,0.24,0,1
33336,55,2346,141,671,21.49,65.83,0.537,laptop,macos,udp,browsing,habr.com,low,False,False,8.8.8.8,80.1,0.35,0,1
75984,125,3702,3479,4244,4.2,-69.33,0.39,phone,ios,udp,gaming,battlestate.games,medium,False,False,208.67.222.222,60.6,3.37,0,1
28484,47,1508,185,23652,17.1,4.72,0.323,laptop,windows,tcp,download,yadi.sk,low,True,False,8.8.8.8,58.0,0.14,0,1
65344,107,16222,1390,2368,11.97,-69.7,0.32,phone,android,udp,gaming,steampowered.com,medium,True,False,1.1.1.1,69.5,2.9,0,1
10657,17,13815,650,28604,24.37,14.98,0.642,laptop,windows,udp,streaming,youtube.com,medium,True,False,8.8.8.8,66.0,0.82,1,0
75411,124,5125,39,1264,17.05,-63.94,0.748,phone,ios,tcp,browsing,telegram.org,low,False,True,,30.4,1.82,0,1
22204,36,14179,2620,4429,5.94,-87.56,0.35,iot,linux,udp,gaming,steampowered.com,high,False,False,,39.2,0.27,0,1
67754,111,14321,168,1557,17.19,-75.25,0.268,phone,ios,tcp,browsing,ok.ru,medium,False,True,9.9.9.9,58.1,2.41,1,0
11074,18,6815,287,10252,9.87,0.74,0.491,laptop,windows,tcp,download,onedrive.live.com,low,True,False,,26.9,0.79,1,0
79851,131,13648,118,12370,1.01,-24.84,0.685,phone,android,udp,download,cloud.mail.ru,low,False,False,208.67.222.222,51.0,3.29,0,1
92462,152,9662,111,1629,22.87,-31.99,0.578,phone,android,tcp,browsing,google.com,medium,True,False,8.8.8.8,46.2,0.11,1,0
110195,181,11512,87,1895,11.42,-85.51,0.212,phone,android,quic,browsing,rambler.ru,high,False,False,9.9.9.9,57.5,0.75,0,1
8862,14,15373,464,56447,15.13,10.37,0.59,laptop,windows,tcp,download,mega.nz,low,True,,208.67.222.222,37.2,0.1,1,0
6484,10,16558,348,48561,10.81,-75.75,0.629,iot,linux,udp,download,packages.microsoft.com,medium,True,False,8.8.8.8,42.3,0.04,0,1
66616,109,19246,3322,2577,9.27,15.81,0.547,laptop,windows,udp,gaming,battlestate.games,medium,True,False,1.1.1.1,78.5,0.1,0,1
120653,198,18092,473,56247,19.01,-101.75,0.634,iot,android,tcp,download,storage.googleapis.com,low,True,False,9.9.9.9,41.4,0.29,1,0
113016,186,4628,301,53287,15.09,52.61,0.227,laptop,macos,tcp,download,releases.1c.ru,medium,False,,9.9.9.9,65.7,0.27,0,1
71229,117,7698,1694,47664,6.71,-76.81,0.357,phone,ios,tcp,streaming,amediateka.ru,medium,True,False,1.1.1.1,77.4,3.44,1,0
24884,41,2334,840,54853,20.07,6.6,0.58,laptop,linux,tcp,streaming,rutube.ru,low,False,False,9.9.9.9,36.6,0.14,1,0
6935,11,10101,207,60758,6.33,-84.5,0.037,phone,android,tcp,download,mega.nz,high,False,True,8.8.8.8,23.4,1.13,0,1
83203,137,1585,61,1337,15.55,-70.24,0.271,iot,linux,tcp,browsing,telegram.org,low,False,True,1.1.1.1,64.5,0.09,0,1
14781,24,10625,460,44562,14.18,-41.08,0.61,phone,android,tcp,download,github.com,medium,True,False,8.8.8.8,85.7,1.92,0,1
62635,103,5026,457,65171,24.67,64.64,0.52,laptop,windows,tcp,download,update.1c.ru,medium,False,True,1.1.1.1,61.1,0.27,0,1
67215,110,17586,380,39854,20.08,-99.91,0.44,iot,android,udp,download,github.com,low,False,True,208.67.222.222,73.5,0.12,0,1
91335,150,12597,559,11933,6.36,-44.2,0.255,phone,ios,quic,download,download.postgresql.org,medium,True,False,8.8.8.8,37.3,3.93,0,1
83514,137,13622,466,56145,17.48,-112.51,0.416,iot,linux,tcp,download,github.com,medium,False,False,9.9.9.9,89.7,0.18,1,0
8494,14,1039,1227,31426,15.29,-38.74,0.359,laptop,windows,quic,streaming,kion.ru,high,False,False,8.8.8.8,25.0,0.76,1,0
57810,95,7563,92,11068,16.01,-78.53,0.381,phone,android,tcp,browsing,telegram.org,low,True,True,208.67.222.222,90.1,0.74,1,0
82906,136,13636,3398,3458,8.02,9.44,0.597,laptop,linux,udp,gaming,mail.ru,high,False,True,8.8.8.8,75.8,0.47,1,0
86439,142,7277,458,25496,13.15,-93.85,0.192,phone,android,tcp,download,github.com,medium,False,False,1.1.1.1,49.1,1.19,0,1
89874,148,3523,1061,3079,16.86,-37.13,0.543,phone,android,udp,gaming,wargaming.net,high,True,,1.1.1.1,90.9,1.96,0,1
13963,23,2007,360,44573,6.26,21.21,0.478,laptop,linux,tcp,download,github.com,high,True,True,208.67.222.222,86.0,0.34,0,1
102217,168,11243,108,16064,18.07,-97.68,0.375,phone,android,udp,download,github.com,high,True,False,8.8.8.8,32.7,1.03,0,1
59722,98,8957,2148,635,10.24,-54.84,0.028,phone,ios,udp,gaming,ubisoft.com,low,True,False,,86.6,3.79,0,1
102037,168,3692,139,1772,19.91,-110.18,0.632,phone,android,tcp,browsing,whatsapp.com,high,False,True,8.8.8.8,57.5,0.89,1,0
107538,177,3594,242,61518,11.38,-82.24,0.705,phone,android,udp,download,download.jetbrains.com,high,True,False,9.9.9.9,60.5,1.46,0,1
29307,48,10087,1100,34304,12.68,-62.61,0.259,phone,ios,udp,streaming,ivi.ru,high,False,True,9.9.9.9,53.3,0.25,0,1
116634,192,4296,2182,1593,21.75,-84.43,0.228,iot,linux,udp,gaming,faceit.com,high,False,False,8.8.8.8,38.8,0.28,1,0
21703,35,17714,783,24302,4.14,-86.4,0.453,phone,ios,udp,streaming,kion.ru,high,True,False,9.9.9.9,76.4,2.18,0,1
103011,169,18072,946,62582,22.38,-87.58,0.625,phone,android,udp,streaming,okko.tv,high,False,True,,44.0,0.88,1,0
105479,173,19846,1577,4726,3.75,-36.23,0.389,phone,android,udp,gaming,wargaming.net,high,False,,8.8.8.8,34.0,5.37,0,1
31934,52,16736,38,664,23.31,-73.9,0.591,iot,linux,tcp,browsing,stepik.org,high,False,False,9.9.9.9,40.2,0.19,0,1
53069,87,10948,90,995,23.16,28.26,0.6,laptop,windows,tcp,browsing,avito.ru,low,True,False,8.8.8.8,47.7,0.21,1,0
38202,63,740,1771,4132,10.86,-70.71,0.629,phone,ios,tcp,gaming,worldoftanks.ru,high,False,False,,56.6,0.69,0,1
116770,192,9997,1396,19258,25.5,-59.27,0.297,iot,linux,udp,streaming,netflix.com,low,False,,208.67.222.222,46.5,0.02,1,0
29744,49,2908,446,49323,19.87,-91.41,0.237,iot,linux,tcp,download,yadi.sk,low,False,,8.8.8.8,50.3,0.0,0,1
23680,39,1258,1939,2946,2.83,-41.89,0.113,iot,linux,udp,gaming,blizzard.com,medium,False,False,9.9.9.9,36.8,0.05,1,0
104664,172,11684,151,1558,15.36,-82.9,0.253,phone,android,udp,browsing,wildberries.ru,low,False,False,9.9.9.9,76.8,1.31,0,1
62682,103,7157,76,16960,26.35,32.35,0.225,laptop,windows,tcp,download,update.1c.ru,medium,False,False,208.67.222.222,67.5,0.73,0,1
42580,70,4106,76,1312,16.05,67.64,0.159,laptop,linux,udp,browsing,avito.ru,medium,False,False,8.8.8.8,40.3,0.45,1,0
78202,128,19013,3256,4143,0.76,-60.42,0.172,phone,android,udp,gaming,wargaming.net,high,True,False,,85.5,1.31,1,0
75755,124,19200,552,45240,18.54,-57.63,0.321,phone,ios,tcp,download,cloud.mail.ru,medium,False,False,208.67.222.222,52.9,5.1,0,1
94428,155,12585,894,14419,23.55,-58.49,0.374,iot,linux,quic,streaming,youtube.com,high,True,True,8.8.8.8,44.6,0.06,0,1
80154,132,1622,106,29152,16.67,50.02,0.19,laptop,windows,tcp,download,mega.nz,low,True,False,1.1.1.1,70.3,0.89,0,1
95977,158,2378,179,1408,3.6,15.95,0.659,laptop,windows,udp,browsing,habr.com,high,True,False,8.8.8.8,24.1,0.08,1,0
86970,143,4835,167,475,15.49,34.2,0.484,laptop,windows,tcp,browsing,telegram.org,high,True,True,,77.6,0.71,0,1
1319,2,2288,1080,57323,9.18,14.52,0.857,laptop,windows,udp,streaming,okko.tv,medium,True,,208.67.222.222,56.9,0.48,0,1
71879,118,8624,724,49302,20.44,48.81,0.158,laptop,linux,udp,streaming,rutube.ru,high,False,False,8.8.8.8,49.2,0.66,0,1
13445,22,5623,98,249,22.11,-98.11,0.168,phone,android,tcp,browsing,pikabu.ru,high,False,False,,36.8,2.27,0,1
113603,187,3844,593,62082,22.21,87.23,0.507,laptop,linux,tcp,download,dl.google.com,low,False,False,,40.3,0.38,0,1
35204,58,4561,295,42148,7.79,-91.27,0.133,phone,android,tcp,download,ftp.mozilla.org,high,True,,208.67.222.222,80.6,0.05,0,1
44720,73,16168,297,26316,10.16,16.14,0.067,laptop,windows,tcp,download,dl.google.com,low,True,False,,70.6,0.49,1,0
105360,173,14703,79,274,3.13,-26.82,0.012,phone,android,tcp,browsing,stackoverflow.com,low,False,False,1.1.1.1,59.6,2.94,1,0
99624,164,3783,499,28414,19.64,-29.77,0.477,phone,ios,quic,streaming,amediateka.ru,high,False,True,208.67.222.222,32.9,2.01,0,1
31598,52,2912,82,28114,24.66,-70.89,0.144,iot,linux,quic,download,yadi.sk,medium,True,True,208.67.222.222,54.8,0.18,0,1
69063,113,17729,395,43277,23.78,-110.44,0.567,phone,android,udp,streaming,youtube.com,low,False,True,1.1.1.1,78.8,2.4,0,1
8728,14,9887,131,806,16.82,-32.15,0.183,laptop,windows,tcp,browsing,telegram.org,low,True,True,,37.7,0.19,1,0
21376,35,3853,327,65198,6.94,-92.88,0.493,phone,ios,tcp,download,dl.google.com,low,True,False,,21.8,1.51,1,0
41657,68,16725,1738,64780,9.46,76.49,0.651,laptop,macos,udp,streaming,vkvideo.ru,high,True,False,9.9.9.9,42.6,0.62,0,1
82858,136,11615,58,206,11.74,6.06,0.289,laptop,linux,tcp,browsing,whatsapp.com,medium,False,True,,60.7,0.7,1,0
15994,26,9785,578,47994,4.78,-19.52,0.249,iot,linux,tcp,streaming,ivi.ru,high,True,False,9.9.9.9,37.8,0.07,0,1
20560,33,18198,533,38982,9.56,-33.01,0.551,phone,android,tcp,download,cloud.mail.ru,low,True,False,208.67.222.222,40.9,1.43,0,1
34369,56,18420,1007,2967,23.88,-34.13,0.286,iot,linux,udp,gaming,wargaming.net,high,True,False,1.1.1.1,36.1,0.19,0,1
99908,164,15595,152,1454,23.62,-62.31,0.33,phone,ios,tcp,browsing,lenta.ru,high,False,,9.9.9.9,43.7,1.37,0,1
41550,68,12783,415,12176,6.22,66.34,0.339,laptop,macos,tcp,download,github.com,medium,True,True,8.8.8.8,27.4,0.07,0,1
84792,139,14905,3576,3237,7.7,-92.63,0.355,phone,android,udp,gaming,rockstargames.com,high,True,False,9.9.9.9,78.4,1.29,0,1
105801,174,8229,171,48858,2.57,-47.64,0.584,phone,android,tcp,browsing,telegram.org,medium,False,True,8.8.8.8,23.9,0.8,0,1
56045,92,7843,173,804,17.14,65.16,0.693,laptop,macos,tcp,browsing,whatsapp.com,high,False,True,9.9.9.9,64.9,0.38,0,1
13786,22,20141,759,63155,22.32,-95.05,0.235,phone,android,udp,streaming,ivi.ru,high,True,False,9.9.9.9,31.2,2.25,0,1
34861,57,15715,265,59436,15.68,-91.86,0.134,phone,android,tcp,download,dl.google.com,low,False,,1.1.1.1,26.5,3.83,0,1
64757,106,17791,30,1992,14.7,-58.18,0.515,phone,ios,tcp,browsing,sports.ru,medium,True,False,9.9.9.9,86.5,1.24,0,1
111442,183,13088,3529,2362,21.91,-90.33,0.197,iot,linux,udp,gaming,ea.com,medium,True,False,9.9.9.9,40.3,0.28,0,1
113136,186,8501,757,4787,17.7,63.42,0.199,laptop,macos,tcp,gaming,gaijin.net,high,False,False,208.67.222.222,27.3,0.12,0,1
98318,162,601,384,10926,7.98,6.14,0.539,laptop,windows,udp,download,update.1c.ru,high,True,,,81.3,0.46,1,0
68838,113,8330,355,34107,23.95,-88.27,0.377,phone,android,quic,download,download.kaspersky.com,high,False,True,8.8.8.8,42.0,4.76,0,1
97255,160,6246,148,11153,16.96,-84.76,0.448,phone,ios,tcp,download,releases.1c.ru,low,False,True,9.9.9.9,53.0,3.23,0,1
55018,90,14243,115,53892,8.38,-77.95,0.0,phone,ios,tcp,download,packages.microsoft.com,high,False,False,8.8.8.8,11.6,0.84,1,0
72473,119,7814,579,39901,17.59,-70.61,0.591,phone,android,tcp,download,download.kaspersky.com,medium,True,False,208.67.222.222,81.8,0.43,1,0
96912,159,16359,723,3290,14.7,79.23,0.486,laptop,linux,tcp,gaming,vkplay.ru,medium,False,False,208.67.222.222,91.4,0.13,0,1
95740,157,17185,3311,832,7.85,101.38,0.548,laptop,windows,udp,gaming,wargaming.net,high,True,True,1.1.1.1,38.6,0.8,0,1
45299,74,13497,486,39865,15.5,8.41,0.352,laptop,windows,udp,download,cdn.kernel.org,medium,True,False,,68.8,1.28,0,1
96731,159,8165,112,1266,15.39,38.7,0.677,laptop,linux,udp,browsing,avito.ru,high,True,True,208.67.222.222,36.5,0.04,0,1
10318,17,1506,1067,61047,25.6,-10.33,0.388,laptop,windows,udp,streaming,ivi.ru,high,True,True,1.1.1.1,52.0,0.11,1,0
86937,143,3578,1734,44041,15.77,36.79,0.703,laptop,windows,udp,streaming,kinopoisk.ru,high,False,True,,43.4,0.77,0,1
24498,40,10710,2779,4898,7.07,-68.77,0.674,iot,android,udp,gaming,wargaming.net,high,False,True,208.67.222.222,50.2,0.17,1,0
40294,66,10272,109,368,6.55,43.54,0.122,laptop,macos,tcp,browsing,ok.ru,low,True,False,208.67.222.222,67.1,0.11,0,1
1400,2,6033,1518,55936,13.58,70.31,0.406,laptop,windows,udp,streaming,youtube.com,high,False,True,8.8.8.8,77.2,0.54,0,1
33304,55,500,157,505,21.43,43.86,0.403,laptop,macos,tcp,browsing,rambler.ru,medium,True,False,9.9.9.9,53.5,1.58,0,1
12861,21,6088,1028,10884,23.23,-72.38,0.184,phone,android,udp,streaming,ivi.ru,high,True,,208.67.222.222,79.0,1.96,1,0
50432,83,2763,154,735,7.02,-67.2,0.186,phone,ios,udp,browsing,whatsapp.com,low,True,True,1.1.1.1,38.3,0.71,1,0
62838,103,12876,1938,1342,24.42,53.5,0.373,laptop,windows,udp,gaming,wargaming.net,medium,True,True,9.9.9.9,32.2,0.06,0,1
119705,197,5743,537,45880,27.26,-50.96,0.32,phone,android,tcp,download,mega.nz,low,False,True,1.1.1.1,43.7,1.86,0,1
38372,63,8141,324,39602,12.58,-78.81,0.421,phone,ios,tcp,download,ftp.mozilla.org,low,False,False,208.67.222.222,41.0,2.12,1,0
34809,57,13848,99,1776,16.51,-80.34,0.727,phone,android,quic,browsing,ria.ru,low,False,True,208.67.222.222,29.5,0.01,1,0
40466,66,17839,97,1533,9.21,60.33,0.485,laptop,macos,tcp,browsing,figma.com,low,True,False,208.67.222.222,70.3,0.02,0,1
84752,139,13591,1042,10747,10.53,-64.47,0.811,phone,android,udp,streaming,youtube.com,medium,True,True,9.9.9.9,62.1,1.29,1,0
109048,179,15537,126,904,15.44,-95.84,0.407,iot,android,tcp,browsing,ria.ru,low,True,,,20.5,0.15,1,0
24241,40,266,191,63737,5.93,-89.14,0.189,iot,android,udp,download,github.com,low,False,False,,81.7,0.22,1,0
52941,87,5496,133,1351,21.33,-2.76,0.346,laptop,windows,quic,browsing,whatsapp.com,medium,False,,8.8.8.8,47.4,0.92,1,0
27918,46,3842,2738,4655,5.45,-47.42,0.775,phone,ios,quic,gaming,steampowered.com,low,True,False,8.8.8.8,38.9,1.41,0,1
16151,26,16179,1664,21927,7.01,-33.88,0.191,iot,linux,udp,streaming,ivi.ru,low,False,False,8.8.8.8,78.9,0.07,1,0
4895,8,303,378,48620,8.32,-36.81,0.297,phone,android,udp,download,yadi.sk,high,True,False,8.8.8.8,71.9,1.01,1,0
91172,150,6603,307,58751,5.29,-13.47,0.705,phone,ios,udp,download,dl.google.com,medium,True,False,8.8.8.8,52.8,0.0,0,1
46279,76,5016,358,54252,25.54,-78.98,0.662,phone,ios,tcp,download,huggingface.co,low,False,False,8.8.8.8,71.4,1.62,1,0
98166,161,18663,305,32888,18.72,23.07,0.344,laptop,macos,tcp,download,releases.1c.ru,low,True,True,1.1.1.1,46.8,0.33,1,0
56777,93,14484,750,607,12.82,-87.6,0.239,iot,linux,quic,gaming,wargaming.net,high,False,True,8.8.8.8,55.7,0.28,1,0
108386,178,12024,595,14794,14.63,-39.7,0.598,iot,android,tcp,download,pytorch.org,high,False,False,1.1.1.1,81.1,0.2,0,1
71206,117,6572,672,2255,6.76,-72.6,0.612,phone,ios,udp,gaming,gaijin.net,medium,False,False,1.1.1.1,43.7,2.15,0,1
116793,192,11184,2402,2325,20.47,-76.61,0.515,iot,linux,udp,gaming,cdprojektred.com,high,False,False,1.1.1.1,27.6,0.25,0,1
9881,16,8748,170,54984,17.25,4.15,0.195,laptop,linux,udp,download,yadi.sk,low,True,False,8.8.8.8,37.4,0.37,0,1
84110,138,12822,699,634,11.39,-28.28,0.214,iot,linux,tcp,gaming,cs.money,high,True,False,9.9.9.9,33.7,0.05,0,1
52047,85,18133,139,1048,16.85,-57.34,0.645,phone,android,udp,browsing,mail.ru,medium,False,False,,53.3,0.9,0,1
108341,178,10435,306,40678,13.31,-34.34,0.298,iot,android,udp,streaming,twitch.tv,medium,True,,,61.1,0.27,1,0
93300,153,16997,309,51492,12.56,-49.45,0.155,iot,android,tcp,download,cdn.kernel.org,medium,True,True,,33.8,0.19,0,1
10765,17,18184,570,36669,25.21,37.55,0.441,laptop,windows,tcp,download,download.kaspersky.com,medium,False,False,1.1.1.1,39.2,0.33,0,1
96971,159,18926,347,40692,13.95,52.12,0.309,laptop,linux,tcp,download,onedrive.live.com,low,True,False,,75.6,0.03,0,1
43776,72,4069,1506,47403,14.72,-78.99,0.156,iot,android,udp,streaming,ivi.ru,medium,False,False,9.9.9.9,43.6,0.13,0,1
33143,54,18274,1289,52066,23.41,-45.57,0.577,phone,android,udp,streaming,twitch.tv,high,False,True,208.67.222.222,25.1,0.83,0,1
113058,186,6015,213,11914,10.95,86.52,0.126,laptop,macos,tcp,download,github.com,medium,True,False,1.1.1.1,79.8,0.25,0,1
108741,179,2355,3445,3342,15.18,-76.02,0.679,iot,android,udp,gaming,blizzard.com,medium,False,False,8.8.8.8,28.3,0.21,1,0
60284,99,7716,1787,64878,18.13,-84.14,0.562,iot,android,udp,streaming,ntv.ru,low,True,True,,76.8,0.02,1,0
36424,60,4013,1422,64156,19.11,-93.5,0.215,iot,android,quic,streaming,ntv.ru,medium,True,False,,40.6,0.16,0,1
115025,189,12331,359,22453,18.16,99.05,0.647,laptop,linux,tcp,download,mega.nz,medium,False,False,8.8.8.8,61.1,0.09,1,0
75461,124,7463,925,21013,18.7,-56.49,0.23,phone,ios,udp,streaming,youtube.com,high,True,True,9.9.9.9,70.9,2.61,0,1
73393,120,19392,2955,4532,6.17,-77.37,0.559,iot,linux,udp,gaming,wargaming.net,medium,True,,9.9.9.9,57.5,0.08,1,0
